Gene_ID,uncleaned,cloak,divvier,taper,divvierpf,gene_cloak,gene_divvier,gene_taper,gene_divvierpf,propagate
3016,0.778583494,0.816583494,0.831583494,0.826583494,0.871583494,0.868583494,0.818583494,0.866583494,0.837583494,0.837583494
3017,0.719254896,0.781254896,0.775254896,0.718254896,0.754254896,0.800254896,0.771254896,0.805254896,0.763254896,0.806254896
3018,0.810832557,0.811832557,0.829832557,0.836832557,0.836832557,0.909832557,0.889832557,0.912832557,0.890832557,0.899832557
3019,0.576777042,0.591777042,0.612777042,0.546777042,0.575777042,0.670777042,0.661777042,0.668777042,0.673777042,0.672777042
3020,0.596688991,0.574688991,0.609688991,0.625688991,0.630688991,0.625688991,0.602688991,0.610688991,0.567688991,0.644688991
3021,0.73305428,0.72605428,0.76305428,0.75105428,0.80305428,0.79305428,0.78705428,0.79105428,0.76605428,0.78605428
3022,0.507186879,0.588186879,0.576186879,0.514186879,0.582186879,0.616186879,0.607186879,0.581186879,0.548186879,0.601186879
3023,0.517776935,0.514776935,0.585776935,0.527776935,0.588776935,0.589776935,0.545776935,0.604776935,0.571776935,0.563776935
3024,0.599510282,0.643510282,0.634510282,0.667510282,0.674510282,0.657510282,0.653510282,0.641510282,0.635510282,0.650510282
3025,0.65936555,0.65536555,0.67036555,0.72236555,0.69736555,0.72736555,0.69636555,0.70036555,0.66236555,0.69136555
3026,0.565527037,0.607527037,0.619527037,0.616527037,0.588527037,0.646527037,0.607527037,0.657527037,0.594527037,0.598527037
3027,0.633551897,0.659551897,0.644551897,0.643551897,0.713551897,0.746551897,0.717551897,0.724551897,0.722551897,0.758551897
3028,0.593717697,0.654717697,0.583717697,0.615717697,0.631717697,0.707717697,0.681717697,0.706717697,0.673717697,0.670717697
3029,0.719150381,0.795150381,0.790150381,0.723150381,0.822150381,0.814150381,0.755150381,0.780150381,0.779150381,0.790150381
3030,0.621733752,0.626733752,0.695733752,0.635733752,0.679733752,0.721733752,0.664733752,0.694733752,0.664733752,0.672733752
3031,0.591788131,0.562788131,0.620788131,0.607788131,0.579788131,0.671788131,0.622788131,0.663788131,0.616788131,0.640788131
3032,0.558392756,0.594392756,0.613392756,0.560392756,0.623392756,0.621392756,0.632392756,0.655392756,0.591392756,0.613392756
3033,0.605766357,0.551766357,0.613766357,0.600766357,0.604766357,0.719766357,0.667766357,0.689766357,0.679766357,0.680766357
3034,0.630205027,0.667205027,0.667205027,0.652205027,0.697205027,0.740205027,0.717205027,0.714205027,0.704205027,0.728205027
3035,0.424967975,0.445967975,0.510967975,0.459967975,0.506967975,0.508967975,0.497967975,0.473967975,0.509967975,0.487967975
3036,0.537440069,0.521440069,0.568440069,0.563440069,0.623440069,0.630440069,0.574440069,0.613440069,0.585440069,0.644440069
3037,0.612354724,0.691354724,0.639354724,0.650354724,0.703354724,0.685354724,0.680354724,0.697354724,0.657354724,0.698354724
3038,0.639893328,0.617893328,0.662893328,0.663893328,0.670893328,0.743893328,0.717893328,0.699893328,0.695893328,0.743893328
3039,0.572552004,0.579552004,0.650552004,0.621552004,0.647552004,0.640552004,0.651552004,0.618552004,0.627552004,0.653552004
3040,0.572422876,0.570422876,0.592422876,0.573422876,0.626422876,0.626422876,0.610422876,0.641422876,0.611422876,0.667422876
3041,0.718825363,0.757825363,0.704825363,0.743825363,0.760825363,0.804825363,0.780825363,0.777825363,0.797825363,0.785825363
3042,0.585570098,0.680570098,0.706570098,0.610570098,0.693570098,0.699570098,0.676570098,0.650570098,0.645570098,0.695570098
3043,0.619027308,0.634027308,0.629027308,0.666027308,0.604027308,0.703027308,0.674027308,0.698027308,0.672027308,0.699027308
3044,0.659757076,0.700757076,0.750757076,0.723757076,0.731757076,0.721757076,0.718757076,0.727757076,0.739757076,0.706757076
3045,0.764620149,0.787620149,0.834620149,0.797620149,0.833620149,0.843620149,0.815620149,0.829620149,0.820620149,0.834620149
3046,0.348076412,0.331076412,0.404076412,0.377076412,0.418076412,0.419076412,0.409076412,0.428076412,0.366076412,0.419076412
3047,0.654508228,0.663508228,0.684508228,0.652508228,0.626508228,0.797508228,0.737508228,0.718508228,0.697508228,0.732508228
3048,0.602782137,0.623782137,0.726782137,0.699782137,0.705782137,0.678782137,0.637782137,0.677782137,0.649782137,0.680782137
3049,0.734480073,0.756480073,0.768480073,0.721480073,0.779480073,0.782480073,0.762480073,0.792480073,0.765480073,0.788480073
3050,0.655309897,0.700309897,0.703309897,0.676309897,0.731309897,0.773309897,0.721309897,0.756309897,0.729309897,0.736309897
3051,0.64244077,0.68644077,0.72944077,0.71044077,0.74044077,0.69944077,0.68444077,0.71244077,0.69044077,0.74744077
3052,0.582526932,0.603526932,0.689526932,0.663526932,0.687526932,0.672526932,0.620526932,0.643526932,0.625526932,0.614526932
3053,0.664612048,0.719612048,0.763612048,0.719612048,0.768612048,0.756612048,0.713612048,0.739612048,0.704612048,0.721612048
3054,0.490415123,0.571415123,0.543415123,0.508415123,0.519415123,0.593415123,0.579415123,0.540415123,0.529415123,0.559415123
3055,0.711231575,0.780231575,0.846231575,0.766231575,0.812231575,0.796231575,0.757231575,0.786231575,0.765231575,0.809231575
3056,0.543504932,0.546504932,0.621504932,0.569504932,0.595504932,0.618504932,0.589504932,0.596504932,0.567504932,0.584504932
3057,0.422724146,0.491724146,0.479724146,0.466724146,0.481724146,0.560724146,0.492724146,0.522724146,0.510724146,0.520724146
3058,0.707547912,0.769547912,0.803547912,0.734547912,0.798547912,0.785547912,0.734547912,0.725547912,0.720547912,0.761547912
3059,0.544862414,0.569862414,0.610862414,0.621862414,0.582862414,0.650862414,0.602862414,0.616862414,0.632862414,0.629862414
3060,0.66468683,0.73768683,0.71568683,0.74068683,0.73668683,0.73668683,0.71168683,0.71068683,0.70268683,0.73268683
3061,0.744975609,0.812975609,0.787975609,0.811975609,0.826975609,0.848975609,0.815975609,0.844975609,0.808975609,0.848975609
3062,0.688254023,0.680254023,0.734254023,0.706254023,0.719254023,0.762254023,0.766254023,0.796254023,0.777254023,0.735254023
3063,0.552539633,0.597539633,0.535539633,0.589539633,0.602539633,0.644539633,0.601539633,0.616539633,0.601539633,0.624539633
3064,0.585226353,0.586226353,0.630226353,0.639226353,0.591226353,0.661226353,0.657226353,0.664226353,0.634226353,0.654226353
3065,0.615865834,0.688865834,0.686865834,0.693865834,0.707865834,0.733865834,0.686865834,0.689865834,0.714865834,0.684865834
3066,0.612256841,0.654256841,0.667256841,0.671256841,0.737256841,0.713256841,0.662256841,0.709256841,0.678256841,0.726256841
3067,0.494274296,0.552274296,0.563274296,0.524274296,0.542274296,0.566274296,0.544274296,0.551274296,0.531274296,0.560274296
3068,0.666752283,0.641752283,0.664752283,0.646752283,0.752752283,0.699752283,0.683752283,0.726752283,0.687752283,0.698752283
3069,0.715022396,0.716022396,0.808022396,0.764022396,0.776022396,0.822022396,0.815022396,0.841022396,0.824022396,0.833022396
3070,0.727317188,0.717317188,0.731317188,0.747317188,0.796317188,0.770317188,0.752317188,0.747317188,0.748317188,0.778317188
3071,0.78037452,0.79737452,0.84337452,0.84237452,0.86037452,0.87537452,0.85237452,0.86837452,0.86137452,0.86537452
3072,0.742281652,0.762281652,0.722281652,0.765281652,0.772281652,0.839281652,0.796281652,0.831281652,0.806281652,0.799281652
3073,0.562071009,0.612071009,0.635071009,0.574071009,0.627071009,0.615071009,0.545071009,0.586071009,0.518071009,0.563071009
3074,0.709680916,0.746680916,0.734680916,0.729680916,0.725680916,0.773680916,0.783680916,0.772680916,0.728680916,0.796680916
3075,0.58491796,0.59791796,0.60491796,0.53791796,0.58391796,0.69991796,0.64691796,0.68891796,0.65991796,0.65391796
3076,0.665567493,0.681567493,0.730567493,0.686567493,0.683567493,0.771567493,0.717567493,0.738567493,0.741567493,0.732567493
3077,0.934014968,0.960014968,0.982014968,0.967014968,0.989014968,0.999014968,0.962014968,0.997014968,0.974014968,0.953014968
3078,0.529419887,0.502419887,0.558419887,0.513419887,0.567419887,0.622419887,0.599419887,0.594419887,0.594419887,0.614419887
3079,0.832061822,0.839061822,0.838061822,0.873061822,0.840061822,0.908061822,0.875061822,0.893061822,0.900061822,0.897061822
3080,0.455426856,0.475426856,0.461426856,0.550426856,0.516426856,0.541426856,0.494426856,0.503426856,0.519426856,0.521426856
3081,0.625005679,0.595005679,0.680005679,0.665005679,0.672005679,0.718005679,0.682005679,0.664005679,0.675005679,0.688005679
3082,0.645913738,0.673913738,0.646913738,0.700913738,0.691913738,0.715913738,0.686913738,0.734913738,0.716913738,0.732913738
3083,0.638540526,0.666540526,0.696540526,0.671540526,0.673540526,0.759540526,0.735540526,0.728540526,0.720540526,0.731540526
3084,0.749790221,0.758790221,0.819790221,0.819790221,0.824790221,0.843790221,0.768790221,0.805790221,0.791790221,0.812790221
3085,0.590070029,0.580070029,0.623070029,0.617070029,0.604070029,0.660070029,0.635070029,0.655070029,0.607070029,0.634070029
3086,0.563682358,0.580682358,0.601682358,0.549682358,0.617682358,0.644682358,0.630682358,0.602682358,0.583682358,0.637682358
3087,0.655930489,0.668930489,0.697930489,0.609930489,0.664930489,0.735930489,0.691930489,0.695930489,0.708930489,0.740930489
3088,0.629897229,0.764897229,0.736897229,0.732897229,0.751897229,0.691897229,0.689897229,0.713897229,0.714897229,0.703897229
3089,0.713698211,0.732698211,0.734698211,0.782698211,0.805698211,0.781698211,0.752698211,0.751698211,0.778698211,0.797698211
3090,0.603904667,0.576904667,0.613904667,0.591904667,0.678904667,0.654904667,0.650904667,0.675904667,0.652904667,0.648904667
3091,0.710422575,0.753422575,0.751422575,0.744422575,0.745422575,0.801422575,0.777422575,0.767422575,0.779422575,0.793422575
3092,0.679997637,0.725997637,0.677997637,0.730997637,0.742997637,0.775997637,0.734997637,0.730997637,0.719997637,0.754997637
3093,0.678887969,0.712887969,0.734887969,0.706887969,0.736887969,0.709887969,0.694887969,0.704887969,0.686887969,0.740887969
3094,0.816169043,0.858169043,0.845169043,0.884169043,0.859169043,0.900169043,0.834169043,0.910169043,0.851169043,0.902169043
3095,0.748116387,0.764116387,0.836116387,0.777116387,0.807116387,0.843116387,0.819116387,0.814116387,0.815116387,0.804116387
3096,0.685835527,0.707835527,0.746835527,0.705835527,0.760835527,0.793835527,0.803835527,0.790835527,0.762835527,0.749835527
3097,0.711495072,0.704495072,0.785495072,0.752495072,0.779495072,0.739495072,0.742495072,0.736495072,0.728495072,0.763495072
3098,0.583068441,0.574068441,0.588068441,0.545068441,0.610068441,0.648068441,0.627068441,0.656068441,0.651068441,0.662068441
3099,0.608541336,0.665541336,0.659541336,0.637541336,0.705541336,0.686541336,0.676541336,0.712541336,0.671541336,0.641541336
3100,0.829744024,0.840744024,0.895744024,0.822744024,0.928744024,0.870744024,0.872744024,0.896744024,0.861744024,0.893744024
3101,0.56201991,0.63801991,0.58501991,0.63201991,0.65901991,0.71601991,0.65001991,0.64701991,0.61901991,0.66601991
3102,1.027926349,0.996926349,1.057926349,1.024926349,1.039926349,1.114926349,1.091926349,1.103926349,1.072926349,1.092926349
3103,0.71917809,0.69117809,0.74717809,0.75617809,0.78217809,0.78817809,0.78517809,0.78617809,0.75717809,0.76217809
3104,0.536771635,0.543771635,0.545771635,0.512771635,0.575771635,0.643771635,0.585771635,0.621771635,0.603771635,0.593771635
3105,0.585500277,0.647500277,0.688500277,0.637500277,0.698500277,0.657500277,0.662500277,0.616500277,0.639500277,0.638500277
3106,0.478590864,0.505590864,0.578590864,0.490590864,0.562590864,0.562590864,0.510590864,0.521590864,0.528590864,0.509590864
3107,0.635793616,0.594793616,0.636793616,0.587793616,0.600793616,0.729793616,0.685793616,0.704793616,0.709793616,0.738793616
3108,0.68190765,0.72590765,0.74890765,0.72090765,0.76290765,0.78990765,0.73490765,0.75590765,0.77090765,0.77990765
3109,0.743526895,0.757526895,0.760526895,0.799526895,0.766526895,0.848526895,0.843526895,0.834526895,0.820526895,0.810526895
3110,0.639952532,0.756952532,0.733952532,0.664952532,0.722952532,0.701952532,0.693952532,0.709952532,0.680952532,0.678952532
3111,0.800749312,0.825749312,0.840749312,0.824749312,0.853749312,0.878749312,0.858749312,0.869749312,0.863749312,0.904749312
3112,0.529166384,0.547166384,0.570166384,0.574166384,0.592166384,0.644166384,0.611166384,0.626166384,0.622166384,0.622166384
3113,0.639242813,0.707242813,0.728242813,0.708242813,0.723242813,0.745242813,0.710242813,0.684242813,0.719242813,0.713242813
3114,0.853679765,0.848679765,0.893679765,0.868679765,0.873679765,0.905679765,0.924679765,0.925679765,0.932679765,0.907679765
3115,0.648031513,0.658031513,0.663031513,0.698031513,0.675031513,0.727031513,0.708031513,0.740031513,0.748031513,0.760031513
3116,0.753282362,0.809282362,0.790282362,0.813282362,0.828282362,0.825282362,0.801282362,0.775282362,0.811282362,0.795282362
3117,0.757873157,0.793873157,0.803873157,0.803873157,0.746873157,0.804873157,0.814873157,0.799873157,0.805873157,0.814873157
3118,0.626843346,0.712843346,0.751843346,0.730843346,0.740843346,0.688843346,0.643843346,0.681843346,0.670843346,0.703843346
3119,0.594598118,0.639598118,0.645598118,0.689598118,0.663598118,0.679598118,0.646598118,0.664598118,0.635598118,0.672598118
3120,0.6463116,0.6313116,0.6723116,0.6603116,0.6943116,0.7713116,0.7443116,0.7283116,0.7103116,0.7523116
3121,0.688084686,0.730084686,0.699084686,0.722084686,0.747084686,0.746084686,0.716084686,0.745084686,0.739084686,0.765084686
3122,0.789507204,0.763507204,0.824507204,0.778507204,0.821507204,0.863507204,0.833507204,0.843507204,0.844507204,0.849507204
3123,0.658348802,0.721348802,0.696348802,0.679348802,0.710348802,0.737348802,0.707348802,0.719348802,0.675348802,0.711348802
3124,0.561009261,0.628009261,0.631009261,0.546009261,0.598009261,0.636009261,0.599009261,0.624009261,0.618009261,0.621009261
3125,0.663881652,0.702881652,0.713881652,0.737881652,0.773881652,0.731881652,0.694881652,0.732881652,0.692881652,0.722881652
3126,0.69375934,0.73075934,0.76075934,0.71475934,0.75375934,0.75875934,0.75675934,0.73875934,0.74675934,0.76375934
3127,0.602987907,0.638987907,0.639987907,0.647987907,0.618987907,0.657987907,0.662987907,0.665987907,0.636987907,0.662987907
3128,0.692552791,0.700552791,0.706552791,0.671552791,0.740552791,0.754552791,0.704552791,0.751552791,0.708552791,0.739552791
3129,0.737660467,0.791660467,0.777660467,0.713660467,0.832660467,0.825660467,0.790660467,0.788660467,0.766660467,0.822660467
3130,0.513774076,0.525774076,0.511774076,0.498774076,0.471774076,0.572774076,0.530774076,0.549774076,0.526774076,0.551774076
3131,0.406158904,0.498158904,0.457158904,0.464158904,0.503158904,0.496158904,0.510158904,0.501158904,0.468158904,0.502158904
3132,0.709278735,0.707278735,0.802278735,0.767278735,0.798278735,0.746278735,0.727278735,0.752278735,0.768278735,0.757278735
3133,0.695124596,0.751124596,0.767124596,0.779124596,0.795124596,0.775124596,0.770124596,0.775124596,0.724124596,0.746124596
3134,0.554833516,0.553833516,0.567833516,0.577833516,0.596833516,0.626833516,0.597833516,0.600833516,0.608833516,0.623833516
3135,0.653044241,0.683044241,0.698044241,0.747044241,0.722044241,0.714044241,0.710044241,0.731044241,0.716044241,0.742044241
3136,0.714642323,0.713642323,0.790642323,0.755642323,0.784642323,0.791642323,0.781642323,0.816642323,0.783642323,0.794642323
3137,0.746315359,0.734315359,0.777315359,0.755315359,0.777315359,0.814315359,0.793315359,0.792315359,0.791315359,0.851315359
3138,0.684030216,0.741030216,0.754030216,0.736030216,0.762030216,0.776030216,0.779030216,0.743030216,0.720030216,0.750030216
3139,0.61794973,0.62794973,0.66894973,0.68894973,0.65894973,0.68394973,0.67494973,0.67294973,0.64494973,0.66694973
3140,0.604934189,0.648934189,0.684934189,0.638934189,0.649934189,0.699934189,0.637934189,0.640934189,0.665934189,0.682934189
3141,0.642128159,0.654128159,0.663128159,0.658128159,0.681128159,0.673128159,0.692128159,0.704128159,0.681128159,0.733128159
3142,0.594087551,0.631087551,0.605087551,0.632087551,0.640087551,0.685087551,0.644087551,0.667087551,0.616087551,0.667087551
3143,0.78628652,0.77628652,0.79528652,0.79428652,0.85228652,0.90328652,0.85428652,0.88328652,0.84328652,0.87528652
3144,0.572055076,0.665055076,0.644055076,0.666055076,0.633055076,0.663055076,0.638055076,0.634055076,0.644055076,0.658055076
3145,0.562035593,0.595035593,0.632035593,0.578035593,0.612035593,0.658035593,0.637035593,0.615035593,0.631035593,0.623035593
3146,0.593275526,0.619275526,0.639275526,0.661275526,0.633275526,0.679275526,0.674275526,0.646275526,0.637275526,0.670275526
3147,0.657342656,0.634342656,0.684342656,0.661342656,0.713342656,0.756342656,0.720342656,0.732342656,0.734342656,0.751342656
3148,0.773400069,0.823400069,0.851400069,0.807400069,0.809400069,0.841400069,0.792400069,0.792400069,0.807400069,0.819400069
3149,0.534994493,0.562994493,0.617994493,0.601994493,0.565994493,0.636994493,0.607994493,0.611994493,0.615994493,0.619994493
3150,0.63399764,0.61599764,0.63799764,0.65999764,0.67899764,0.70199764,0.70099764,0.71199764,0.69299764,0.71599764
3151,0.703431331,0.738431331,0.760431331,0.758431331,0.770431331,0.811431331,0.757431331,0.815431331,0.745431331,0.774431331
3152,0.875802896,0.886802896,0.946802896,0.917802896,0.894802896,0.982802896,0.952802896,0.971802896,0.928802896,0.984802896
3153,0.485425361,0.478425361,0.522425361,0.496425361,0.561425361,0.592425361,0.531425361,0.570425361,0.572425361,0.582425361
3154,0.721118858,0.712118858,0.780118858,0.798118858,0.773118858,0.816118858,0.779118858,0.802118858,0.781118858,0.766118858
